"SL No.","UPC Code","Item Name","Category Name","Last Purchase Price","Last Sale Price","Company Name","Stock Quantity","Total Quantity"
6092,11711152326600,SI000166,NFD,500,720,"Home Plus Own Collection",4,4
6093,1711152326900,SI000167,NFD,850,1100,"Home Plus Own Collection",3,3
6094,11711152327000,SI000168,NFD,400,630,"Home Plus Own Collection",24,24
6095,11711152327100,SI000169,NFD,500,800,"Home Plus Own Collection",2,2
6096,11711152327200,SI000170,NFD,240,390,"Home Plus Own Collection",0,0
6097,11711152327300,SI000171,NFD,650,900,"Home Plus Own Collection",1,1
6098,11711152327400,SI000172,NFD,450,700,"Home Plus Own Collection",0,0
6099,11711152327500,SI000173,NFD,280,450,"Home Plus Own Collection",1,1
6100,11711152327600,SI000174,NFD,800,1350,"Home Plus Own Collection",0,0
6101,11711152327700,SI000175,NFD,550,800,"Home Plus Own Collection",22,22
6102,11711152327800,SI000176,NFD,540,790,"Home Plus Own Collection",6,6
6103,11711152327900,SI000177,NFD,450,700,"Home Plus Own Collection",17,17
6104,11711152328000,SI000178,NFD,500,750,"Home Plus Own Collection",10,10
6105,11711152328100,SI000179,NFD,430,690,"Home Plus Own Collection",16,16
6106,11711152328200,SI000180,NFD,300,490,"Home Plus Own Collection",0,0
6107,11711152328300,SI000181,NFD,480,700,"Home Plus Own Collection",18,18
6108,11711152328400,SI000182,NFD,520,750,"Home Plus Own Collection",1,1
6109,11711152328500,SI000183,NFD,60,80,"Home Plus Own Collection",0,0
6110,11711152328600,SI000184,NFD,80,125,"Home Plus Own Collection",2,2
6111,11711152328700,SI000185,NFD,110,220,"Home Plus Own Collection",4,4
6112,11711152328800,SI000186,NFD,170,230,"Home Plus Own Collection",3,3
6113,11711152328900,SI000187,NFD,120,220,"Home Plus Own Collection",0,0
6114,11711152329000,SI000188,NFD,130,260,"Home Plus Own Collection",3,3
6115,11711152329100,SI000189,NFD,80,120,"Home Plus Own Collection",1,1
6116,11711172361100,SI000190,NFD,90,150,"Home Plus Own Collection",1,1
6117,11711192362200,"SI000191 Jins Pant",NFD,570,890,"Home Plus Own Collection",10,10
6118,11711252383700,"SI000192 Orna",NFD,230,360,"Home Plus Own Collection",4,4
6119,11711252383800,"SI000193 Orna",NFD,300,480,"Home Plus Own Collection",4,4
6120,11711252383900,"SI000194 Borkha",NFD,850,1280,"Home Plus Own Collection",3,3
6121,11711252384000,"SI000195 Borkha",NFD,1000,1590,"Home Plus Own Collection",6,6
6122,11711252384100,"SI000196 Borkha",NFD,1050,1650,"Home Plus Own Collection",1,1
6123,11711252384200,"SI000197 Borkha",NFD,1000,1550,"Home Plus Own Collection",4,4
6124,11711252384300,"SI000198 Borkha",NFD,1450,2250,"Home Plus Own Collection",3,3
6125,11711252384400,"SI000199 Borkha",NFD,780,1210,"Home Plus Own Collection",5,5
6126,11711252384500,"SI000200 Borkha",NFD,1450,2250,"Home Plus Own Collection",2,2
6127,11711252384600,"SI000201 Borkha Urna",NFD,280,450,"Home Plus Own Collection",0,0
